"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 은평구청",없음,신사2동 98-46,다목적,2,200,360도 전방면,30,2018-07,02-351-8007,37.5938390000,126.9095040000,2020-01-01
"서울특별시 은평구청",없음,신사2동 98-46,다목적,1,200,360도 전방면,30,2018-07,02-351-8007,37.5928960000,126.9096850000,2020-01-01
"서울특별시 은평구청",없음,신사2동 98-46,다목적,1,200,360도 전방면,30,2018-07,02-351-8007,37.5930850000,126.9093250000,2020-01-01
"서울특별시 은평구청",없음,신사2동 산80-58,기타,3,200,360도 전방면,30,2019-05,02-351-8007,37.5914730000,126.9085000000,2020-01-01
"서울특별시 은평구청",없음,신사2동 98-6,기타,1,200,180도,30,2016-11,02-351-8007,37.5919160000,126.9116920000,2020-01-01
"서울특별시 은평구청",연서로6길 8-1,역촌동 32-36,기타,4,200,360도 전방면,30,2019-05,02-351-8007,37.6040830000,126.9167550000,2020-01-01
"서울특별시 은평구청",연서로6길 8-1,역촌동 32-36,다목적,1,200,180도,30,2017-12,02-351-6383,37.6040830000,126.9167550000,2020-01-01
"서울특별시 은평구청",없음,역촌동 39-2,기타,2,200,360도 전방면,30,2019-05,02-351-8007,37.6011430000,126.9183020000,2020-01-01
"서울특별시 은평구청",없음,역촌동 39-2,기타,2,200,360도 전방면,30,2019-05,02-351-8007,37.6010670000,126.9187040000,2020-01-01
"서울특별시 은평구청",없음,역촌동 39-2,다목적,1,200,180도,30,2017-12,02-351-6383,37.6010670000,126.9187040000,2020-01-01
"서울특별시 은평구청",갈현로14길 32,역촌동 47-1,기타,2,200,360도 전방면,30,2019-05,02-351-8007,37.6067520000,126.9141700000,2020-01-01
"서울특별시 은평구청",갈현로14길 32,역촌동 47-1,기타,2,200,360도 전방면,30,2019-05,02-351-8007,37.6067520000,126.9141700000,2020-01-01
"서울특별시 은평구청",갈현로14길 32,역촌동 47-1,다목적,1,200,180도,30,2017-12,02-351-6383,37.6067520000,126.9141700000,2020-01-01
"서울특별시 은평구청",없음,역촌동 8-11,기타,3,200,360도 전방면,30,2013-12,02-351-8007,37.6084710000,126.9164110000,2020-01-01
"서울특별시 은평구청",없음,응암1동 115-25,기타,2,200,360도 전방면,30,2019-05,02-351-8007,37.5982140000,126.9195170000,2020-01-01
"서울특별시 은평구청",없음,응암1동 115-25,기타,2,200,360도 전방면,30,2019-05,02-351-8007,37.5980780000,126.9193100000,2020-01-01
"서울특별시 은평구청",응암로25길 8,응암3동 120-22,기타,1,200,360도 전방면,30,2019-05,02-351-8007,37.5954150000,126.9175760000,2020-01-01
"서울특별시 은평구청",응암로25길 8,응암3동 120-22,기타,1,200,180도,30,2019-05,02-351-8007,37.5954990000,126.9172620000,2020-01-01
"서울특별시 은평구청",응암로22길 9-9 앞,응암2동 427-76,기타,2,200,360도 전방면,30,2014-12,02-351-8007,37.5943750000,126.9194920000,2020-01-01
"서울특별시 은평구청",백련산로10 옆 공원,응암2동 670-25,기타,2,200,360도 전방면,30,2017-11,02-351-8007,37.5865980000,126.9229710000,2020-01-01
"서울특별시 은평구청",백련산로10 옆 공원,응암2동 670-25,기타,2,200,360도 전방면,30,2017-11,02-351-8007,37.5869510000,126.9229740000,2020-01-01
"서울특별시 은평구청",백련산로10 옆 공원,응암2동 670-25,기타,2,200,360도 전방면,30,2017-11,02-351-8007,37.5872130000,126.9233810000,2020-01-01
"서울특별시 은평구청",응암로12길 26 옆,응암3동 751-22,기타,2,200,360도 전방면,30,2019-05,02-351-8007,37.5871500000,126.9189740000,2020-01-01
"서울특별시 은평구청",응암로12길 26 옆,응암3동 751-22,기타,2,200,360도 전방면,30,2019-05,02-351-8007,37.5870110000,126.9190160000,2020-01-01
"서울특별시 은평구청",없음,응암1동 85-41,기타,3,200,360도 전방면,30,2014-12,02-351-8007,37.6015020000,126.9234490000,2020-01-01
"서울특별시 은평구청",백련산로4길 26,응암2동 산6-48,기타,1,200,180도,30,2018-07,02-351-8007,37.5939470000,126.9272450000,2020-01-01
"서울특별시 은평구청",백련산로4길 26,응암2동 산6-48,기타,1,200,180도,30,2018-07,02-351-8007,37.5942230000,126.9261400000,2020-01-01
"서울특별시 은평구청",백련산로4길 26,응암2동 산6-48,기타,2,200,360도 전방면,30,2018-07,02-351-8007,37.5945190000,126.9251670000,2020-01-01
"서울특별시 은평구청",없음,증산동 163-34,기타,3,200,360도 전방면,30,2019-05,02-351-8007,37.5867110000,126.9116990000,2020-01-01
"서울특별시 은평구청",없음,증산동 163-34,기타,3,200,360도 전방면,30,2019-05,02-351-8007,37.5867110000,126.9116990000,2020-01-01
"서울특별시 은평구청",없음,증산동 163-34,다목적,1,200,180도,30,2017-12,02-351-6383,37.5867110000,126.9116990000,2020-01-01
"서울특별시 은평구청",은평터널로7가길 13 옆 공원,신사2동 300-153,기타,3,200,360도 전방면,30,2018-07,02-351-8007,37.5916310000,126.9025860000,2020-01-01
"서울특별시 은평구청",증산로5길 13,증산동 185-1,기타,2,200,360도 전방면,30,2013-12,02-351-8007,37.5827730000,126.9065520000,2020-01-01
"서울특별시 은평구청",증산로5길 13,증산동 185-1,기타,2,200,360도 전방면,30,2013-12,02-351-8007,37.5827730000,126.9065520000,2020-01-01
"서울특별시 은평구청",증산로5길 13,증산동 185-1,다목적,1,200,180도,30,2017-12,02-351-6383,37.5827730000,126.9065520000,2020-01-01
"서울특별시 은평구청",증산로5길 35-27,증산동 산18-6,기타,1,200,360도 전방면,30,2016-11,02-351-8007,37.5841390000,126.9027250000,2020-01-01
"서울특별시 은평구청",증산로5길 35-27,증산동 산18-6,기타,1,200,180도,30,2016-11,02-351-8007,37.5836870000,126.9026500000,2020-01-01
"서울특별시 은평구청",증산로5길 35-27,증산동 산18-6,기타,1,200,360도 전방면,30,2012-12,02-351-8007,37.5852160000,126.9027020000,2020-01-01
"서울특별시 은평구청",증산로5길 35-27,증산동 산18-6,기타,5,200,360도 전방면,30,2014-12,02-351-8007,37.5847860000,126.9037620000,2020-01-01
"서울특별시 은평구청",증산로5길 35-27,증산동 산18-6,기타,3,200,360도 전방면,30,2014-12,02-351-8007,37.5851970000,126.9041640000,2020-01-01
"서울특별시 은평구청",증산로5길 35-27,증산동 산18-6,기타,2,200,360도 전방면,30,2013-12,02-351-8007,37.5849550000,126.9023270000,2020-01-01
"서울특별시 은평구청",없음,진관동 218-27,기타,2,200,360도 전방면,30,2014-12,02-351-8007,37.6355510000,126.9302000000,2020-01-01
"서울특별시 은평구청",없음,진관동 218-27,기타,2,200,360도 전방면,30,2014-12,02-351-8007,37.6351880000,126.9302110000,2020-01-01
"서울특별시 은평구청",없음,진관동 산110-17,기타,3,200,360도 전방면,30,2013-12,02-351-8007,37.6297980000,126.9165540000,2020-01-01
"서울특별시 은평구청",없음,진관동 산110-17,기타,2,200,360도 전방면,30,2012-12,02-351-8007,37.6298340000,126.9162790000,2020-01-01
"서울특별시 은평구청",없음,진관동 산110-17,기타,2,200,180도,30,2012-12,02-351-8007,37.6303230000,126.9161000000,2020-01-01
"서울특별시 은평구청",없음,진관동 산110-17,다목적,1,200,180도,30,2017-12,02-351-6383,37.6303230000,126.9161000000,2020-01-01
"서울특별시 은평구청",갈현로1길 21,신사1동 18-24,다목적,1,200,360도 전방면,30,2010-12,02-351-6383,37.5993910000,126.9076720000,2020-01-01
"서울특별시 은평구청",가좌로 342,신사1동 19-117,다목적,1,200,360도 전방면,30,2019-12,02-351-6383,37.5978270000,126.9078450000,2020-01-01
"서울특별시 은평구청",가좌로11길 5,신사2동 230-4,다목적,1,200,360도 전방면,30,2010-12,02-351-6383,37.5964780000,126.9075690000,2020-01-01
"서울특별시 은평구청",가좌로 361,신사2동 238-2 (상신초정문),다목적,1,200,360도 전방면,30,2019-12,02-351-6383,37.5980140000,126.9057260000,2020-01-01
"서울특별시 은평구청",가좌로11가길 12-11,신사2동 240-1,다목적,1,200,360도 전방면,30,2019-12,02-351-6383,37.5976720000,126.9059080000,2020-01-01
"서울특별시 은평구청",가좌로 345,신사2동 242-10,다목적,1,200,360도 전방면,30,2019-12,02-351-6383,37.5969950000,126.9070560000,2020-01-01
"서울특별시 은평구청",갈현로1길 36,신사1동 370,다목적,1,200,360도 전방면,30,2019-12,02-351-6383,37.5995840000,126.9052720000,2020-01-01
"서울특별시 은평구청",가좌로 325,신사2동 41-1,다목적,4,200,360도 전방면,30,2019-12,02-351-6383,37.5964040000,126.9088310000,2020-01-01
"서울특별시 은평구청",갈현로45가길 14,갈현1동 12-155,생활방범,1,200,360도 전방면,30,2013-12,02-351-6383,37.6272440000,126.9150850000,2020-01-01
"서울특별시 은평구청",갈현로47가길 2,갈현1동 12-85,생활방범,1,200,360도 전방면,30,2013-12,02-351-6383,37.6280250000,126.9172440000,2020-01-01
"서울특별시 은평구청",연서로29길 17,갈현2동 453-3,어린이보호,3,200,360도 전방면,30,2013-12,02-351-6383,37.6190920000,126.9184420000,2020-01-01
"서울특별시 은평구청",갈현로45길 13-2,갈현1동 8-23,생활방범,1,200,360도 전방면,30,2013-12,02-351-6383,37.6265160000,126.9167840000,2020-01-01
"서울특별시 은평구청",연서로15길 23-8,구산동 7-19,생활방범,1,200,360도 전방면,30,2013-12,02-351-6383,37.6107000000,126.9137040000,2020-01-01
"서울특별시 은평구청",서오릉로 64-5,녹번동 144-45,생활방범,1,200,360도 전방면,30,2013-12,02-351-6383,37.6063930000,126.9234540000,2020-01-01
"서울특별시 은평구청",녹번로4길 6-1,녹번동 94-16,생활방범,1,200,360도 전방면,30,2013-12,02-351-6383,37.6052710000,126.9304400000,2020-01-01
"서울특별시 은평구청",불광로11길 4,불광1동 238-28,생활방범,4,200,360도 전방면,30,2013-12,02-351-6383,37.6164370000,126.9323200000,2020-01-01
"서울특별시 은평구청",통일로68길 12-16,불광1동 272-19,생활방범,1,200,360도 전방면,30,2013-12,02-351-6383,37.6119050000,126.9302580000,2020-01-01
"서울특별시 은평구청",통일로82길 32-1,불광2동 484-6,생활방범,1,200,360도 전방면,30,2013-12,02-351-6383,37.6224660000,126.9205110000,2020-01-01
"서울특별시 은평구청",수색로18길 45,수색동 348-10,생활방범,1,200,360도 전방면,30,2013-12,02-351-6383,37.5866350000,126.8931490000,2020-01-01
"서울특별시 은평구청",갈현로5길 29,신사1동 11-26,생활방범,1,200,360도 전방면,30,2019-05,02-351-6383,37.6010200000,126.9078830000,2020-01-01
"서울특별시 은평구청",진흥로9길 6,역촌동 17-28,생활방범,5,200,360도 전방면,30,2013-12,02-351-6383,37.6055200000,126.9215060000,2020-01-01
"서울특별시 은평구청",진흥로1길 28,역촌동 31-6,생활방범,1,200,360도 전방면,30,2013-12,02-351-6383,37.6026890000,126.9190130000,2020-01-01
"서울특별시 은평구청",응암로 304,응암1동 104-7 (노블요양병원뒤한전주),생활방범,1,200,360도 전방면,30,2013-12,02-351-6383,37.5984450000,126.9214230000,2020-01-01
"서울특별시 은평구청",가좌로10길 29,응암3동 579-7,생활방범,1,200,360도 전방면,30,2017-03,02-351-6383,37.5934150000,126.9169860000,2020-01-01
"서울특별시 은평구청",응암로9길 19-6,응암3동 593-2,생활방범,1,200,360도 전방면,30,2013-12,02-351-6383,37.5874410000,126.9142960000,2020-01-01
"서울특별시 은평구청",은평로18길 12-12,응암1동 73-23,생활방범,1,200,360도 전방면,30,2013-12,02-351-6383,37.6003640000,126.9308170000,2020-01-01
"서울특별시 은평구청",가좌로7라길 32-1,응암3동 742-16,생활방범,1,200,360도 전방면,30,2013-12,02-351-6383,37.5835030000,126.9164980000,2020-01-01
"서울특별시 은평구청",증산로13길 24,증산동 134-5,생활방범,1,200,360도 전방면,30,2013-12,02-351-6383,37.5881980000,126.9103420000,2020-01-01
"서울특별시 은평구청",갈현로45길 26,갈현1동 12-22,다목적,1,200,360도 전방면,30,2018-12,02-351-6383,37.6275310000,126.9163530000,2020-01-01
"서울특별시 은평구청",서오릉로17길 15,구산동 363-2,다목적,6,200,360도 전방면,30,2018-12,02-351-6383,37.6135760000,126.9082710000,2020-01-01
"서울특별시 은평구청",갈현로36길 12,갈현1동 405-16,다목적,5,200,360도 전방면,30,2018-12,02-351-6383,37.6215420000,126.9176410000,2020-01-01
"서울특별시 은평구청",갈현로33길 10-1,갈현1동 433-36,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.6207020000,126.9150940000,2020-01-01
"서울특별시 은평구청",연서로21길 14,갈현2동 476-28,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.6147970000,126.9161240000,2020-01-01
"서울특별시 은평구청",갈현로25길 20,갈현2동 515-20,다목적,1,200,360도 전방면,30,2008-12,02-351-6383,37.6177650000,126.9128510000,2020-01-01
"서울특별시 은평구청",갈현로17나길 13,구산동 15-34,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.6104860000,126.9103710000,2020-01-01
"서울특별시 은평구청",서오릉로13길 3,구산동 198-7,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.6122400000,126.9137520000,2020-01-01
"서울특별시 은평구청",연서로11길 19,구산동 23-33,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.6085620000,126.9132250000,2020-01-01
"서울특별시 은평구청",녹번로9길 18,녹번동 118-50,다목적,3,200,360도 전방면,30,2018-12,02-351-6383,37.6076820000,126.9296700000,2020-01-01
"서울특별시 은평구청",서오릉로4길 27,녹번동 151-64,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.6062720000,126.9263510000,2020-01-01
"서울특별시 은평구청",통일로59길 13,녹번동 29-49,다목적,4,200,360도 전방면,30,2008-12,02-351-6383,37.6051370000,126.9326950000,2020-01-01
"서울특별시 은평구청",역말로9길 22,대조동 190-30,다목적,4,200,360도 전방면,30,2008-12,02-351-6383,37.6129630000,126.9220930000,2020-01-01
"서울특별시 은평구청",서오릉로10길 12-10,대조동 49-1,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.6108900000,126.9205350000,2020-01-01
"서울특별시 은평구청",진흥로13길 15,대조동 71-1,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.6096350000,126.9249120000,2020-01-01
"서울특별시 은평구청",불광로13가길 8,불광1동 221-31,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.6181710000,126.9319480000,2020-01-01
"서울특별시 은평구청",통일로68길 38,불광1동 244-9,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.6144880000,126.9309560000,2020-01-01
"서울특별시 은평구청",통일로72길 17,불광1동 295-14,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.6173720000,126.9253610000,2020-01-01
"서울특별시 은평구청",연서로31길 7,불광2동 310-12,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.6208480000,126.9235700000,2020-01-01
"서울특별시 은평구청",연서로34가길 8,불광2동 346-61,다목적,1,200,360도 전방면,30,2008-12,02-351-6383,37.6206380000,126.9281420000,2020-01-01
"서울특별시 은평구청",통일로88길 12,불광2동 484-88,다목적,5,200,360도 전방면,30,2018-12,02-351-6383,37.6238520000,126.9210860000,2020-01-01
"서울특별시 은평구청",연서로41길 14,불광2동 81-3,다목적,1,200,360도 전방면,30,2008-12,02-351-6383,37.6260290000,126.9276830000,2020-01-01
"서울특별시 은평구청",수색로22길 10,수색동 321-8,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.5861530000,126.8894230000,2020-01-01
"서울특별시 은평구청",가좌로11나길 22,신사2동 237-117,다목적,1,200,360도 전방면,30,2008-12,02-351-6383,37.5963680000,126.9053940000,2020-01-01
"서울특별시 은평구청",은평로3가길 21,신사1동 3-26,다목적,1,200,360도 전방면,30,2018-12,02-351-6383,37.5989940000,126.9125350000,2020-01-01
"서울특별시 은평구청",증산로19길 10,신사1동 33-7,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.5946940000,126.9135170000,2020-01-01
"서울특별시 은평구청",증산로17가길 1,신사2동 341-2 (신사동 349-20앞),다목적,5,200,360도 전방면,30,2018-12,02-351-6383,37.5904320000,126.9118540000,2020-01-01
"서울특별시 은평구청",증산로 401-20,신사2동 98-41,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.5917970000,126.9126870000,2020-01-01
"서울특별시 은평구청",진흥로7길 13-2,역촌동 29-1,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.6044140000,126.9201780000,2020-01-01
"서울특별시 은평구청",연서로4길 7,역촌동 34-19,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.6025240000,126.9168010000,2020-01-01
"서울특별시 은평구청",갈현로14길 17,역촌동 49-33,다목적,5,200,360도 전방면,30,2008-12,02-351-6383,37.6069140000,126.9126720000,2020-01-01
