"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 성동구청",서울특별시 성동구 왕십리로13나길 1,서울특별시 성동구 성수동1가 670-60,생활방범,3,41,360도 전방면,30,2008-01,02-2286-5878,37.5498502,127.0432008,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 왕십리로11길 15,서울특별시 성동구 성수동1가 685-185,생활방범,3,41,360도 전방면,30,2008-01,02-2286-5878,37.5487099,127.0426902,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 연무장15길 11,서울특별시 성동구 성수동2가 273-11,생활방범,3,41,360도 전방면,30,2008-01,02-2286-5878,37.5425787,127.0594450,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 성수이로20길 57,서울특별시 성동구 성수동2가 276-8,생활방범,3,41,360도 전방면,30,2008-01,02-2286-5878,37.5420198,127.0629305,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 아차산로11길 18,서울특별시 성동구 성수동2가 277-25,생활방범,3,41,360도 전방면,30,2008-01,02-2286-5878,37.5452451,127.0600384,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 아차산로15길 3,서울특별시 성동구 성수동2가 277-66,생활방범,3,41,360도 전방면,30,2008-01,02-2286-5878,37.5432301,127.0619308,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 아차산로13길 42,서울특별시 성동구 성수동2가 280-23,생활방범,3,41,360도 전방면,30,2008-01,02-2286-5878,37.5468009,127.0622742,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 성수일로12가길 12-1,서울특별시 성동구 성수동2가 299-133,생활방범,4,200,360도 전방면,30,2008-01,02-2286-5878,37.5495232,127.0529330,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 연무장3길 21,서울특별시 성동구 성수동2가 301-79,생활방범,3,41,360도 전방면,30,2008-01,02-2286-5878,37.5455211,127.0518509,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 송정길 42,서울특별시 성동구 송정동 66-208,생활방범,3,200,360도 전방면,30,2015-01,02-2286-5878,37.5492591,127.0643314,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 송정18길 1,서울특별시 성동구 송정동 72-34,생활방범,3,200,360도 전방면,30,2015-01,02-2286-5878,37.5532031,127.0678800,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 동일로59길 7,서울특별시 성동구 송정동 98-21,생활방범,3,200,360도 전방면,30,2015-01,02-2286-5878,37.5579055,127.0718654,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 용답길 15,서울특별시 성동구 용답동 131-14,생활방범,3,200,360도 전방면,30,2015-01,02-2286-5878,37.5681760,127.0483026,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 용답29길 10-1,서울특별시 성동구 용답동 8-10,생활방범,3,200,360도 전방면,30,2015-01,02-2286-5878,37.5637833,127.0549779,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 무학봉15다길 7,서울특별시 성동구 하왕십리동 986-45,생활방범,3,200,360도 전방면,30,2015-01,02-2286-5878,37.5617497,127.0304213,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 무학봉25길 9-1,서울특별시 성동구 하왕십리동 958-8,생활방범,3,200,360도 전방면,30,2015-01,02-2286-5878,37.5627445,127.0314181,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 왕십리로31길 9,서울특별시 성동구 하왕십리동 890-391,생활방범,4,200,360도 전방면,30,2013-01,02-2286-5878,37.5637403,127.0279291,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 왕십리로24길 38-1,서울특별시 성동구 홍익동 201,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5657994,127.0346600,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 무학로8길 42-2,서울특별시 성동구 홍익동 147-2,생활방범,3,200,360도 전방면,30,2009-01,02-2286-5878,37.5651136,127.0355235,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 마장로27가길 3,서울특별시 성동구 마장동 497-12,생활방범,3,200,360도 전방면,30,2009-01,02-2286-5878,37.5668624844,127.0346816075,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 청계천로10나길 16,서울특별시 성동구 마장동 444-1,생활방범,4,200,360도 전방면,30,2009-01,02-2286-5878,37.5694845,127.0339819,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 청계천로12가길 36,서울특별시 성동구 마장동 462-1,생활방범,4,200,360도 전방면,30,2009-01,02-2286-5878,37.5708157883,127.0355197,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 청계천로12다길 25,서울특별시 성동구 마장동 573-2,생활방범,3,200,360도 전방면,30,2013-01,02-2286-5878,37.5670025608,127.0362753994,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 마조로16길 21,서울특별시 성동구 마장동 790-3,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5649911,127.0437316,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 살곶이2가길 36,서울특별시 성동구 마장동 383,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5630387,127.0451986,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 마장로35나길 13,서울특별시 성동구 마장동 766-35,생활방범,5,200,360도 전방면,30,2009-01,02-2286-5878,37.5684352,127.0406583,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 마장로 270,서울특별시 성동구 마장동 776-1,생활방범,3,200,360도 전방면,30,2009-01,02-2286-5878,37.5653811,127.0398225,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 마장로39길 51,서울특별시 성동구 마장동 766-51,생활방범,3,200,360도 전방면,30,2009-01,02-2286-5878,37.5693068,127.0443613,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 사근동11다길 19,서울특별시 성동구 사근동 293-36,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5640324,127.0472935,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 왕십리로21다길 20,서울특별시 성동구 행당동 309-25,생활방범,4,200,360도 전방면,30,2015-01,02-2286-5878,37.5594527,127.0322632,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 고산자로8가길 39-1,서울특별시 성동구 행당동 120-3,생활방범,3,200,360도 전방면,30,2015-01,02-2286-5878,37.5567295,127.0367509,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 왕십리로19길 17,서울특별시 성동구 행당동 130-55,생활방범,3,200,360도 전방면,30,2015-01,02-2286-5878,37.5567619,127.0381766,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 독서당로 381,서울특별시 성동구 응봉동 98,생활방범,4,200,360도 전방면,30,2016-01,02-2286-5878,37.5501951411,127.0306949873,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 고산자로10길 18,서울특별시 성동구 행당동 139,생활방범,3,200,360도 전방면,30,2009-01,02-2286-5878,37.5584766,127.0360833,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 금호산9가길 16,서울특별시 성동구 금호동2가 501-7,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5511549,127.0180677,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 무수막5가길 28,서울특별시 성동구 금호동3가 71,생활방범,3,200,360도 전방면,30,2009-01,02-2286-5878,37.5503035,127.0236130,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 동일로 151,서울특별시 성동구 성수동2가 281-18,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5471314,127.0663418,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 장터길 19,서울특별시 성동구 금호동3가 1304,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5484405,127.0180117,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 금호산10가길 2,서울특별시 성동구 금호동3가 1243,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5508046,127.0198197,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 장터길 9,서울특별시 성동구 금호동3가 1396,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5485003,127.0168588,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 금호산9가길 34,서울특별시 성동구 금호동3가 1344-146,생활방범,3,200,360도 전방면,30,2009-01,02-2286-5878,37.5518106,127.0187891,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 독서당로47가길 31,서울특별시 성동구 금호동4가 1037,생활방범,3,200,360도 전방면,30,2009-01,02-2286-5878,37.5470704,127.0188139,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 동호로 99,서울특별시 성동구 금호동4가 1483,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5479939,127.0153343,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 매봉길 12,서울특별시 성동구 옥수동 517-13,생활방범,4,200,360도 전방면,30,2013-01,02-2286-5878,37.5452567,127.0156749,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 성덕정9길 13,서울특별시 성동구 성수동1가 34-8,생활방범,3,200,360도 전방면,30,2009-01,02-2286-5878,37.5393457,127.0498731,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 뚝섬로1가길 24,서울특별시 성동구 성수동1가 656-426,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5421331,127.0475813,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 성덕정3길 10-1,서울특별시 성동구 성수동1가 72-33,생활방범,4,200,360도 전방면,30,2013-01,02-2286-5878,37.5397947,127.0476756,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 둘레1길 12-30,서울특별시 성동구 성수동1가 160-1,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5380330,127.0467645,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 상원1길 7,서울특별시 성동구 성수동1가 22-35,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5446676107,127.049078479,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 왕십리로6길 23,서울특별시 성동구 성수동1가 10-1,생활방범,4,200,360도 전방면,30,2013-01,02-2286-5878,37.5456481,127.0471405,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 왕십리로4길 16,서울특별시 성동구 성수동1가 656-1076,생활방범,5,200,360도 전방면,30,2009-01,02-2286-5878,37.5461491,127.0461451,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 둘레15길 20-21,서울특별시 성동구 성수동2가 583,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5364766,127.0561497,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 성덕정21길 9,서울특별시 성동구 성수동2가 572-10,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5373616,127.0567349,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 연무장7길 11,서울특별시 성동구 성수동2가 314-12,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5438046,127.0543237,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 성수일로10길 19,서울특별시 성동구 성수동2가 289-287,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5470921,127.0528020,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 연무장9길 16,서울특별시 성동구 성수동2가 315-2,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5436884,127.0563451,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 연무장11길 8,서울특별시 성동구 성수동2가 273-50,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5424938,127.0573854,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 아차산로13길 21,서울특별시 성동구 성수동2가 277-27,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5451132,127.0611309,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 동일로43길 6,서울특별시 성동구 송정동 83-4,생활방범,4,200,360도 전방면,30,2013-01,02-2286-5878,37.5537658,127.0701093,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 용답19길 17-1,서울특별시 성동구 용답동 49-20,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5637339,127.0525290,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 용답길 43,서울특별시 성동구 용답동 148-5,생활방범,3,41,360도 전방면,30,2009-01,02-2286-5878,37.5659425,127.0495206,2019-06-03
"서울특별시 성동구청",서울특별시 성동구 용답길 157-1,서울특별시 성동구 용답동 16-9,생활방범,4,200,360도 전방면,30,2013-01,02-2286-5878,37.5625696,127.0554245,2019-06-03
