"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 동대문구",,서울특별시 동대문구 답십리동 645-7,어린이보호,3,200,,,2012-01,02-2127-4091,37.575483,127.044517,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 고미술로 21,서울특별시 동대문구 답십리동 530-6,생활방범,3,200,,,2012-07,02-2127-4091,37.5691419,127.050897,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 답십리동 225-23,어린이보호,3,200,,,2013-12,02-2127-4091,37.573661,127.053929,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로34길 6-10,서울특별시 동대문구 답십리동 472-2,생활방범,3,200,,,2015-02,02-2127-4091,37.5742333,127.049239,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 황물로3길 15,서울특별시 동대문구 답십리동 323-18,생활방범,3,200,,,2015-02,02-2127-4091,37.5695761,127.052225,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로26길 13,서울특별시 동대문구 전농동 648-80,어린이보호,3,200,,,2016-01,02-2127-4091,37.574611,127.048843,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 전농로3길 23,서울특별시 동대문구 답십리1동 274,어린이보호,2,200,,,2016-01,02-2127-4091,37.568772,127.056026,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 황물로 150,서울특별시 동대문구 답십리동 530-14,생활방범,4,200,,,2016-10,02-2127-4091,37.566448,127.054636,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로65길17,서울특별시 동대문구 답십리동 465-7,생활방범,3,200,,,2017-12,02-2127-4091,37.570941,127.049219,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 전농로3길23,서울특별시 동대문구 답십리동 274,생활방범,3,200,,,2017-12,02-2127-4091,37.568416,127.054799,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 사가정로4길80,서울특별시 동대문구 답십리동 195-29,생활방범,4,200,,,2017-12,02-2127-4091,37.570907,127.055834,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로38길58,서울특별시 동대문구 답십리동 469-60,생활방범,3,200,,,2017-12,02-2127-4091,37.571955,127.048543,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로 130,서울특별시 동대문구 답십리동 198-109,생활방범,2,200,,,2018-12,02-2127-4091,37.572771,127.055288,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로 152,서울특별시 동대문구 답십리동 246-29,생활방범,3,200,,,2018-12,02-2127-4091,37.572656,127.056848,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로67길 37-2,서울특별시 동대문구 답십리동 482-107,생활방범,4,200,,,2019-12,02-2127-4091,37.5703882801,127.0514271878,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 서울시립대로2길 42,서울특별시 동대문구 답십리동 469-47,생활방범,4,200,,,2019-12,02-2127-4091,37.573026,127.048237,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 전농로17,서울특별시 동대문구 답십리동 490-5,생활방범,3,200,,,2019-12,02-2127-4091,37.566543,127.056093,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로48길 21,서울특별시 동대문구 답십리2동 38-11,생활방범,3,200,,,2006-01,02-2127-4091,37.5698455,127.058969,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 답십리2동 2-42,생활방범,3,200,,,2007-01,02-2127-4091,37.56970586,127.0633043,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 답십리2동 29-48,생활방범,3,200,,,2008-01,02-2127-4091,37.5691996,127.057712,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로57길 19,서울특별시 동대문구 답십리동 75-17,생활방범,3,200,,,2008-01,02-2127-4091,37.5695761,127.052225,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로51길 19,서울특별시 동대문구 답십리2동 71-9,생활방범,3,200,,,2009-01,02-2127-4091,37.566448,127.054636,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 답십리2동 990-5,생활방범,2,200,,,2009-01,02-2127-4091,37.5691996,127.057712,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 한천로 145,서울특별시 동대문구 답십리2동 1-47,생활방범,3,200,,,2009-01,02-2127-4091,37.5739635,127.066573,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로56길 124,서울특별시 동대문구 답십리2동 21-71,생활방범,4,200,,,2009-01,02-2127-4091,37.5678976,127.057948,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로52길 34,서울특별시 동대문구 답십리2동 36-4,생활방범,4,200,,,2009-01,02-2127-4091,37.5713324,127.0583735975,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리동60길 6,서울특별시 동대문구 답십리2동 3-67,어린이보호,3,200,,,2010-01,02-2127-4091,37.5723244,127.065270,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 한천로 55,서울특별시 동대문구 답십리2동 12-18,생활방범,3,200,,,2010-01,02-2127-4091,37.5670779,127.061904,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 한천로15길 20-7,서울특별시 동대문구 답십리2동 4-129,생활방범,3,200,,,2010-01,02-2127-4091,37.5685803,127.062001,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 전농로 70,서울특별시 동대문구 답십리 2동 50-37,생활방범,3,200,,,2010-01,02-2127-4091,37.571000,127.0575176404,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 황물로17길 27,서울특별시 동대문구 답십리2동 956-2,생활방범,3,200,,,2010-01,02-2127-4091,37.565041,127.0592426221,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 한천로11나길 11,서울특별시 동대문구 답십리2동 12-178,생활방범,3,200,,,2011-11,02-2127-4091,37.5665698,127.060106,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 답십리동 14-40,생활방범,3,200,,,2011-11,02-2127-4091,37.566862,127.059337,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 답십리2동 43-3,생활방범,3,200,,,2011-11,02-2127-4091,37.570416,127.058804,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 황물로15다길 17,서울특별시 동대문구 답십리2동 954-25,생활방범,3,200,,,2011-11,02-2127-4091,37.5656445,127.059146,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 답십리2동 58-97,어린이보호,3,200,,,2012-01,02-2127-4091,37.5719625,127.059635,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 한천로11다길 78,서울특별시 동대문구 답십리2동 27-3,어린이보호,3,200,,,2012-01,02-2127-4091,37.5683742,127.059641,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로52길 9,서울특별시 동대문구 답십리2동 58-36,생활방범,3,200,,,2012-07,02-2127-4091,37.5723662,127.058594,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로48다길 16,서울특별시 동대문구 답십리동 32-36,생활방범,3,200,,,2015-02,02-2127-4091,37.56944936,127.0583744,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 전농로10길 80,서울특별시 동대문구 답십리동 80-2,생활방범,3,200,,,2015-02,02-2127-4091,37.5759325,127.061775,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로56길 32,서울특별시 동대문구 답십리동 49-44,생활방범,3,200,,,2016-02,02-2127-4091,37.57130949,127.0592418,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로52길 53,서울특별시 동대문구 답십리2동 43-23,생활방범,3,200,,,2016-01,02-2127-4091,37.57060497,127.0582084,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로59가길 14,서울특별시 동대문구 답십리2동 1-304,어린이보호,2,200,,,2016-01,02-2127-4091,37.5739346,127.0659171,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로60길 40,서울특별시 동대문구 답십리동 808-2,어린이보호,3,200,,,2010-01,02-2127-4091,37.5711603,127.064533,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로56길 89,서울특별시 동대문구 답십리동 23-3,생활방범,3,200,,,2016-10,02-2127-4091,37.568747,127.058878,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로48나길 12,서울특별시 동대문구 답십리동 32-31,생활방범,3,200,,,2016-10,02-2127-4091,37.569815,127.058371,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 한천로33길 11,서울특별시 동대문구 답십리동 1000,어린이보호,2,200,,,2016-10,02-2127-4091,37.5758826,127.0655211,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로48길 24,서울특별시 동대문구 답십리동 52-5,어린이보호,2,200,,,2016-10,02-2127-4091,37.5717651,127.0577332,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로48길 38,서울특별시 동대문구 답십리동 50-35,어린이보호,2,200,,,2016-10,02-2127-4091,37.5711043,127.0576872,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로48길 67,서울특별시 동대문구 답십리동 33-16,어린이보호,3,200,,,2016-10,02-2127-4091,37.570114,127.057723,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 전농로2나길 12,서울특별시 동대문구 답십리동 488-55,생활방범,3,200,,,2017-12,02-2127-4091,37.567239,127.057492,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 황물로15길 25,서울특별시 동대문구 답십리동 998,생활방범,3,200,,,2018-12,02-2127-4091,37.566148,127.0571881999,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로48라길 12,서울특별시 동대문구 답십리동 21-1,생활방범,3,200,,,2018-12,02-2127-4091,37.569017,127.058209,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로 219-4,서울특별시 동대문구 답십리동 3-37,생활방범,3,200,,,2019-12,02-2127-4091,37.5731169511,127.0651036334,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 황물로15다길 11,서울특별시 동대문구 답십리동 953-11,생활방범,3,200,,,2019-12,02-2127-4091,37.5658651523,127.0593835360,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 전농로4가길 8,서울특별시 동대문구 답십리동 488-100,생활방범,3,200,,,2019-12,02-2127-4091,37.566812,127.058296,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 답십리로58길 8,서울특별시 동대문구 답십리동 60-7,생활방범,2,200,,,2019-12,02-2127-4091,37.5723951055,127.060377,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로17길 75,서울특별시 동대문구 용신동 112-21,생활방범,3,200,,,2006-01,02-2127-4091,37.5775616,127.032196,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 청계천로13길 31,서울특별시 동대문구 용신동 129-263,생활방범,3,200,,,2006-01,02-2127-4091,37.5734862,127.034316,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로25길 55,서울특별시 동대문구 용신동 237-57,생활방범,3,200,,,2006-01,02-2127-4091,37.5765158,127.0340431170,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 왕산로 6,서울특별시 동대문구 용신동 101-2,생활방범,3,200,,,2006-01,02-2127-4091,37.5756262,127.024808,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 용신동 238-30,어린이보호,3,200,,,2007-01,02-2127-4091,37.57545837,127.0299537,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 고산자로28길,서울특별시 동대문구 용신동 33-1,생활방범,3,200,,,2007-01,02-2127-4091,37.575000,127.038270,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 안암로 30-4,서울특별시 동대문구 용신동 723-2,생활방범,3,200,,,2007-01,02-2127-4091,37.57991463,127.0264318,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 용신동 39-1008,생활방범,3,200,,,2008-01,02-2127-4091,37.5748639,127.043557,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 안암로16길 9,서울특별시 동대문구 용신동 727-9,생활방범,4,200,,,2008-01,02-2127-4091,37.5817272,127.029118,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로 4,서울특별시 동대문구 용신동 117-23,생활방범,4,200,,,2008-01,02-2127-4091,37.5745474,127.024024,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 용신동 396-1,생활방범,2,200,,,2008-01,02-2127-4091,37.5786893,127.025947,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 무학로26길 16,서울특별시 동대문구 용신동 779,생활방범,3,200,,,2009-01,02-2127-4091,37.5733316,127.031359,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 용신동 11-1,생활방범,3,200,,,2009-01,02-2127-4091,37.5783762,127.041736,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로45나길 44,서울특별시 동대문구 용신동 39-530,생활방범,3,200,,,2009-01,02-2127-4091,37.5767229,127.041772,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 난계로28길 12,서울특별시 동대문구 용신동 114-27,생활방범,3,200,,,2009-01,02-2127-4091,37.5727679,127.024071,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 무학로20길 14-6,서울특별시 동대문구 용신동 129-430,생활방범,3,200,,,2009-01,02-2127-4091,37.570489,127.031284,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 왕산로30길 23-1,서울특별시 동대문구 용신동 20-35,생활방범,3,200,,,2009-01,02-2127-4091,37.5775364,127.040745,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로13길 13,서울특별시 동대문구 용신동 238-7,어린이보호,3,200,,,2009-01,02-2127-4091,37.5746272,127.029902,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 용두동 238-154,생활방범,4,200,,,2010-01,02-2127-4091,37.575006,127.028292,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로43길 46,서울특별시 동대문구 용두동 39-361,생활방범,3,200,,,2010-01,02-2127-4091,37.5760982,127.043711,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 고산자로34길 60,서울특별시 동대문구 용신동 12-9,생활방범,3,200,,,2010-01,02-2127-4091,37.5786958,127.042529,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 무학로16길 59,서울특별시 동대문구 용신동 129-357,생활방범,3,200,,,2010-01,02-2127-4091,37.5717339,127.033738,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 용신동 756-13,생활방범,3,200,,,2010-01,02-2127-4091,37.5786215,127.027314,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 용신동 92-5,생활방범,3,200,,,2010-01,02-2127-4091,37.5780203,127.035040,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로29가길 11,서울특별시 동대문구 용두동 39-938,생활방범,3,200,,,2010-01,02-2127-4091,37.5739008,127.040871,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 하정로 20-1,서울특별시 동대문구 용신동 94-14,생활방범,3,200,,,2010-01,02-2127-4091,37.572871,127.026884,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 용신동 687-72,생활방범,3,200,,,2011-11,02-2127-4091,37.5768895,127.035082,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 무학로32길 27,서울특별시 동대문구 용두동 118-7,생활방범,3,200,,,2011-11,02-2127-4091,37.5755208,127.032291,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 왕산로30길 29,서울특별시 동대문구 용두동 20-3,생활방범,3,200,,,2011-11,02-2127-4091,37.5773063,127.041626,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 왕산로3가길 10,서울특별시 동대문구 신설동 89-76,생활방범,3,200,,,2011-11,02-2127-4091,37.5771059,127.025805,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 청계천로 547,서울특별시 동대문구 용두동 696-9,어린이보호,3,200,,,2012-01,02-2127-4091,37.5726498,127.036727,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 신설동 101-7,생활방범,3,200,,,2012-07,02-2127-4091,37.575525,127.023792,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 고산자로28길 61,서울특별시 동대문구 용두동 39-663,생활방범,3,200,,,2015-02,02-2127-4091,37.5745651,127.041556,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 한빛로 32,서울특별시 동대문구 신설동 16,생활방범,3,200,,,2015-02,02-2127-4091,37.5779324,127.026343,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로2길 23-9,서울특별시 동대문구 용신동 104-35,생활방범,2,200,,,2009-01,02-2127-4091,37.5738311,127.0246009085,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로16길 32,서울특별시 동대문구 용두동 129-31,생활방범,3,200,,,2016-10,02-2127-4091,37.572467,127.031263,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로13길 43,서울특별시 동대문구 용두동 237-1,어린이보호,3,200,,,2016-10,02-2127-4091,37.576359,127.028035,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 왕산로16길 28,서울특별시 동대문구 용두동 119-40,생활방범,4,200,,,2017-12,02-2127-4091,37.576446,127.031171,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 왕산로32길 57,서울특별시 동대문구 용두동 39-21,생활방범,3,200,,,2017-12,02-2127-4091,37.576649,127.041039,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로33길 46,서울특별시 동대문구 용두동 39-682,생활방범,4,200,,,2017-12,02-2127-4091,37.575464,127.041588,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 무학로 34가길 21,서울특별시 동대문구 용두동 102-179,생활방범,3,200,,,2017-12,02-2127-4091,37.577568,127.033771,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 하정로 44,서울특별시 동대문구 신설동 92-10,교통단속,4,200,,,2017-12,02-2127-4091,37.574912,127.026788,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 고산자로34길 11,서울특별시 동대문구 용두동 23-6,생활방범,4,200,,,2017-12,02-2127-4091,37.577606,127.039081,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 정릉천동로 60-13,서울특별시 동대문구 용두동 712-53,생활방범,3,200,,,2017-12,02-2127-4091,37.577668,127.035538,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로29길 64,서울특별시 동대문구 용두동 39-78,생활방범,3,200,,,2018-07,02-2127-4091,37.57632801,127.0413108,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로29길 45,서울특별시 동대문구 용두동 39-105,생활방범,3,200,,,2018-07,02-2127-4091,37.57561461,127.040767,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 왕산로22길 52,서울특별시 동대문구 용두동 102-127,생활방범,3,200,,,2018-07,02-2127-4091,37.5760298,127.033408,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 하정로54,서울특별시 동대문구 신설동 89-83,생활방범,4,200,,,2018-07,02-2127-4091,37.5760778,127.0264527,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 고산자로31길 25,서울특별시 동대문구 용두동 792-2,생활방범,4,200,,,2018-12,02-2127-4091,37.576669,127.036604,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 무학로26길 27,서울특별시 동대문구 용두동 122-35,생활방범,3,200,,,2018-12,02-2127-4091,37.5734944875,127.032278,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 하정로6,서울특별시 동대문구 신설동 94-37,생활방범,2,200,,,2018-12,02-2127-4091,37.571545,127.027008,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 무학로37길 12,서울특별시 동대문구 용두동 231-5,생활방범,3,200,,,2019-12,02-2127-4091,37.5784002197,127.0295518395,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로33길 83,서울특별시 동대문구 용두동 39-534,생활방범,3,200,,,2019-12,02-2127-4091,37.5769655959,127.0422031653,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천호대로23길 27,서울특별시 동대문구 용두동 102-92,생활방범,3,200,,,2019-12,02-2127-4091,37.5753430428,127.0333225705,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 용두동 39-994,생활방범,3,200,,,2019-12,02-2127-4091,37.576685,127.044617,2020-04-01
"서울특별시 동대문구",,서울특별시 동대문구 용두동 129-117,생활방범,4,200,,,2019-12,02-2127-4091,37.572068,127.033305,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 휘경로3길 88-1,서울특별시 동대문구 이문1동 138-1,생활방범,3,200,,,2006-01,02-2127-4091,37.59864495,127.0647952,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 이문로34길 25-4,서울특별시 동대문구 이문동 292-36,어린이보호,3,200,,,2006-01,02-2127-4091,37.5994005,127.062842,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천장산로7길 48,서울특별시 동대문구 이문1동 264-292,생활방범,3,200,,,2006-01,02-2127-4091,37.59825332,127.055348,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 외대역동로34길 10,서울특별시 동대문구 이문1동 109-98,생활방범,3,200,,,2008-01,02-2127-4091,37.59863928,127.0668873,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 휘경로7길 11,서울특별시 동대문구 이문1동 304-14,생활방범,3,200,,,2008-01,02-2127-4091,37.5958555465,127.0630127475,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 휘경로3길 57,서울특별시 동대문구 이문1동 298-11,생활방범,3,200,,,2009-01,02-2127-4091,37.5979632,127.063308,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 이문로28길 15,서울특별시 동대문구 이문1동 288-43,생활방범,3,200,,,2009-01,02-2127-4091,37.5954418,127.060778,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 외대역동로12가길 13,서울특별시 동대문구 이문1동 86-17,생활방범,3,200,,,2009-01,02-2127-4091,37.5955359,127.065927,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 이문로17길 11,서울특별시 동대문구 이문1동 334-86,생활방범,3,200,,,2007-01,02-2127-4091,37.59470201,127.0582809,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 이문로9길 105,서울특별시 동대문구 이문동 349-11,생활방범,4,200,,,2016-10,02-2127-4091,37.5967545,127.0565994,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 천장산로9길 22,서울특별시 동대문구 이문1동 264-241,생활방범,3,200,,,2010-01,02-2127-4091,37.599100,127.0564567122,2020-04-01
"서울특별시 동대문구",서울특별시 동대문구 이문로32길 23,서울특별시 동대문구 이문1동 292-122,생활방범,3,200,,,2010-01,02-2127-4091,37.5974052,127.062107,2020-04-01
