"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"신길1동 - 298",1,서울특별시 영등포구 도신로 64길 2-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 299",1,서울특별시 영등포구 도신로 64길 2,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 305",1,서울특별시 영등포구 영등포로 72길 30-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 315",1,서울특별시 영등포구 여의대방로 47나길 25-6,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 317",1,서울특별시 영등포구 영등포로 80길 37-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 318",1,서울특별시 영등포구 영등포로 80길 38-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 324",1,서울특별시 영등포구 영등포로 80길 38-10,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 330",1,서울특별시 영등포구 도신로 64가길 10-2,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 331",1,서울특별시 영등포구 영등포로 72길 27-3,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 342",1,서울특별시 영등포구 도신로 64길 24,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 346",1,서울특별시 영등포구 영등포로 80길 24-6,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 359",1,서울특별시 영등포구 여의대방로 53나길 37-8,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 360",1,서울특별시 영등포구 여의대방로 53길 37-12,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 361",1,서울특별시 영등포구 여의대방로 53나길 10-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 369",1,서울특별시 영등포구 영등포로 84길 24-14,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 371",1,서울특별시 영등포구 영등포로 84길 24-26,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 372",1,서울특별시 영등포구 영등포로 84길 24-28,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 373",1,서울특별시 영등포구 여의대방로 53나길 27-10,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 374",1,서울특별시 영등포구 여의대방로 53나길 27-6,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 375",1,서울특별시 영등포구 영등포로 84길 26-17,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 380",1,서울특별시 영등포구 여의대방로 53나길 27-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 383",1,서울특별시 영등포구 여의대방로 47다길 28-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 385",1,서울특별시 영등포구 여의대방로 47다길 27-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 387",1,서울특별시 영등포구 여의대방로47다길27-3,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 394",1,서울특별시 영등포구 여의대방로 47나길 20-14,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 398",1,서울특별시 영등포구 영등포로 80길 31,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 400",1,서울특별시 영등포구 도신로 64가길 15,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 404",1,서울특별시 영등포구 여의대방로 47나길 24-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 409",1,서울특별시 영등포구 여의대방로 53나길 41,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 411",1,서울특별시 영등포구 여의대방로 53나길 40-2,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 413",1,서울특별시 영등포구 여의대방로 53나길 37-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 416",1,서울특별시 영등포구 여의대방로 47다길 17-6,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 425",1,서울특별시 영등포구 여의대방로 47다길 1-12,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 427",1,서울특별시 영등포구 여의대방로 47다길 1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 430",1,서울특별시 영등포구 영등포로 84길 38-2,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 432",1,서울특별시 영등포구 여의대방로 49길 18,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 435",1,서울특별시 영등포구 영등포로 84길 29-6,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 462",1,서울특별시 영등포구 영등포로 84길 6-9,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 463",1,서울특별시 영등포구 영등포로 392-10,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 464",1,서울특별시 영등포구 영등포로 392-12,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 466",1,서울특별시 영등포구 영등포로 392-14,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 467",1,서울특별시 영등포구 영등포로 388-5,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 468",1,서울특별시 영등포구 영등포로 388-7,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 474",1,서울특별시 영등포구 영등포로 80길 7-21,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 479-1",1,서울특별시 영등포구 여의대방로53길36-5,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 484",1,서울특별시 영등포구 여의대방로 53길 38-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 486",1,서울특별시 영등포구 영등포로 86가길 24,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 491",1,서울특별시 영등포구 영등포로 78길 3-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 492",1,서울특별시 영등포구 영등포로 78길 8-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 493",1,서울특별시 영등포구 영등포로 78길 8-2,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 507",1,서울특별시 영등포구 영등포로 76길 5,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 509",1,서울특별시 영등포구 영등포로 380-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 510",1,서울특별시 영등포구 영등포로 380-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 511",1,서울특별시 영등포구 영등포로 76길 5-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 512",1,서울특별시 영등포구 영등포로 76길 1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 515",1,서울특별시 영등포구 영등포로 74길 7,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 519",1,서울특별시 영등포구 영등포로 72길 3,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 521",1,서울특별시 영등포구 영등포로 74길 8-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 536",1,서울특별시 영등포구 도신로 242-5,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 537",1,서울특별시 영등포구 도신로 242-6,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 539",1,서울특별시 영등포구 영등포로 343-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 540",1,서울특별시 영등포구 영등포로 343-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 541",1,서울특별시 영등포구 영등포로 65길 4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 542",1,서울특별시 영등포구 영등포로 65길 4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 543",1,서울특별시 영등포구 영등포로 67길 7,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 544",1,서울특별시 영등포구 영등포로 67길 7-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 545",1,서울특별시 영등포구 영등포로 65길 10,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 546",1,서울특별시 영등포구 영등포로 65길 12-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 547",1,서울특별시 영등포구 영등포로 65길 14-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 548",1,서울특별시 영등포구 영등포로 65길 15,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 550",1,서울특별시 영등포구 영등포로65길15-9,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 557",1,서울특별시 영등포구 영등포로 67길 3,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 565",1,서울특별시 영등포구 영등포로 67가길 4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 572",1,서울특별시 영등포구 영등포로 67가길 12-9,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 577",1,서울특별시 영등포구 영등포로 369-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 595-1",1,서울특별시 영등포구 영등포로 67가길 17-9,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 597",1,서울특별시 영등포구 영등포로 67가길 19-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 602",1,서울특별시 영등포구 영등포로 79길 7-3,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 608",1,서울특별시 영등포구 영등포로 79길 4-7,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 609-1",1,서울특별시 영등포구 영등포로81길7,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 614",1,서울특별시 영등포구 여의대방로 59길 14-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 618",1,서울특별시 영등포구 여의대방로 59길 16-13,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 620",1,서울특별시 영등포구 여의대방로 59길 22-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 621",1,서울특별시 영등포구 여의대방로 59가길 1-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 622",1,서울특별시 영등포구 여의대방로 59가길 5,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 623",1,서울특별시 영등포구 여의대방로 59길 24-6,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 625",1,서울특별시 영등포구 여의대방로 59길 26-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 630",1,서울특별시 영등포구 여의대방로 59길 30-15,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 631",1,서울특별시 영등포구 여의대방로 59가길 9-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 632",1,서울특별시 영등포구 여의대방로 61길 25-5,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 638",1,서울특별시 영등포구 여의대방로 59길 36,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 641",1,서울특별시 영등포구 여의대방로 59길 36-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 643",1,서울특별시 영등포구 여의대방로 59나길 4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 647",1,서울특별시 영등포구 여의대방로 59나길 6-9,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 650",1,서울특별시 영등포구 여의대방로 59길 38,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 652",1,서울특별시 영등포구 여의대방로 59길 40-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 653",1,서울특별시 영등포구 여의대방로 59길 40-2,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 654",1,서울특별시 영등포구 여의대방로 59길 40-10,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 655",1,서울특별시 영등포구 여의대방로 59길 40-11,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 656",1,서울특별시 영등포구 여의대방로 59길 42-8,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 657",1,서울특별시 영등포구 여의대방로59길42-6,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 658",1,서울특별시 영등포구 여의대방로 59길 42-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 662-1",1,서울특별시 영등포구 여의대방로61길50,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 662-3",1,서울특별시 영등포구 여의대방로61길50,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 663",1,서울특별시 영등포구 여의대방로 61길 48-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 668",1,서울특별시 영등포구 여의대방로 61길 38-5,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 672",1,서울특별시 영등포구 여의대방로 61길 34-9,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 674",1,서울특별시 영등포구 여의대방로 61길 32-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 675",1,서울특별시 영등포구 여의대방로 61길 30-6,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 687",1,서울특별시 영등포구 여의대방로 61길 18-4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 689",1,서울특별시 영등포구 여의대방로 61길 14-7,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 691",1,서울특별시 영등포구 여의대방로 61길 16,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동",1,서울특별시 영등포구 여의대방로61길5-10,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동-703",1,서울특별시 영등포구 영등포로84길31,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동-704",1,서울특별시 영등포구 여의대방로53길22,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동-705",1,서울특별시 영등포구 영등포로86가길4,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동-706",1,서울특별시 영등포구 노량진로7,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동-707",1,서울특별시 영등포구 노량진로7,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동-708",1,서울특별시 영등포구 노량진로7,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동-709",1,서울특별시 영등포구 노량진로7,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 1",2,서울특별시 영등포구 도신로 54길 4-1,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 75",2,서울특별시 영등포구 도신로 54길 3-9,,,,,전용주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 4",1,서울특별시 영등포구 도신로 52길 5-6,,,,,한전주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 5",1,서울특별시 영등포구 도신로52길5-9,,,,,한전주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 7",1,서울특별시 영등포구 도신로 54길 8,,,,,한전주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 8",1,서울특별시 영등포구 도신로 52길 9-5,,,,,한전주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 16",1,서울특별시 영등포구 도신로 54길 12-13,,,,,한전주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 17",1,서울특별시 영등포구 도신로 54길 12-20,,,,,한전주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 18",1,서울특별시 영등포구 도신로 54길 12-21,,,,,한전주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 23",1,서울특별시 영등포구 도신로 52길 21-1,,,,,한전주,02-2670-3838,서울특별시 영등포구,2019-04-30
"신길1동 - 25",1,서울특별시 영등포구 도신로 54길 28,,,,,한전주,02-2670-3838,서울특별시 영등포구,2019-04-30
