"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
01-037,1,,서울특별시 양천구 목1동 404-83,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-038,1,,서울특별시 양천구 목1동 405-290,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-041,1,,서울특별시 양천구 목1동 406-25건너,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-042,1,,서울특별시 양천구 목1동 406-203,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-043,1,,서울특별시 양천구 목1동 406-271(목동동로24-4),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-045,1,,서울특별시 양천구 목1동 406-35,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-046,1,,서울특별시 양천구 목1동 406-296,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-047,1,,서울특별시 양천구 목1동 406-180,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-048,2,,서울특별시 양천구 목1동 406-36(오목로40-4),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-049,1,,서울특별시 양천구 목1동 932 목동현대@1차입구,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-050,1,,서울특별시 양천구 목1동 406-70건너,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-051,1,,서울특별시 양천구 목1동 406-69건너,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-052,1,,서울특별시 양천구 목1동 406-66건너,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-054,1,,서울특별시 양천구 목1동 406-112,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-055,1,,서울특별시 양천구 목1동 406-114(목동동로192-4),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-057,1,,서울특별시 양천구 목1동 406-107,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-060,1,,서울특별시 양천구 목1동 810-1옆공원,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-061,1,,서울특별시 양천구 목1동 932목동현대APT1차입구,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-062,1,,서울특별시 양천구 목1동 405-254,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-071,1,,서울특별시 양천구 목1동 404-156(천호지길23),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-072,1,,서울특별시 양천구 목1동 404-156(천호지길23),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-073,1,,서울특별시 양천구 목1동 404-156(천호지길23),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-074,1,,서울특별시 양천구 목1동 405-86,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-075,1,,서울특별시 양천구 목1동 405-102(신목길35-13),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-076,1,,서울특별시 양천구 목1동 405-106 앞,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-077,1,,서울특별시 양천구 목1동 405-250,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-078,1,,서울특별시 양천구 목1동 405-253,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-079,1,,서울특별시 양천구 목1동 405대림APT앞,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-080,1,,서울특별시 양천구 목1동 405대림APT옆길,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-081,1,,서울특별시 양천구 목1동 405대림APT옆길,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-082,1,,서울특별시 양천구 목1동 405대림APT옆길,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-083,1,,서울특별시 양천구 목1동 405대림APT옆길,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-084,1,,서울특별시 양천구 목1동 405-241,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-085,1,,서울특별시 양천구 목1동 408-76,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-086,1,,서울특별시 양천구 목1동 405-249,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-087,1,,서울특별시 양천구 목1동 405-238,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-088,1,,서울특별시 양천구 목1동 405-240,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-090,2,,서울특별시 양천구 목1동 405-284뒤,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-091,1,,서울특별시 양천구 목1동 405-360,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-092,1,,서울특별시 양천구 목1동 405-179(신목1길),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-093,1,,서울특별시 양천구 목1동 405-70(신목2길19),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-094,1,,서울특별시 양천구 목1동 405-334(신목1길16),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-095,1,,서울특별시 양천구 목1동 405-472,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-096,1,,서울특별시 양천구 목1동 405-54,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-097,1,,서울특별시 양천구 목1동 405-72,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-098,1,,서울특별시 양천구 목1동 405-176,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-099,1,,서울특별시 양천구 목1동 405-45(신목길21-3),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-100,1,,서울특별시 양천구 목1동 405-57,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-101,1,,서울특별시 양천구 목1동 405-328,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-102,2,,서울특별시 양천구 목1동 405-340,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-103,1,,서울특별시 양천구 목1동 405-239,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-104,1,,서울특별시 양천구 목1동 405-33,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-105,1,,서울특별시 양천구 목1동 405-478,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-106,1,,서울특별시 양천구 목1동 405-327,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-107,1,,서울특별시 양천구 목1동 405-292,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-108,1,,서울특별시 양천구 목1동 405-463 꿈나래유치원앞,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-109,1,,서울특별시 양천구 목1동 405-165,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-110,1,,서울특별시 양천구 목1동 405-938 꿈나래유치원앞,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-111,1,,서울특별시 양천구 목1동 405-463 꿈나래유치원앞,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-112,1,,서울특별시 양천구 목1동 405-207(목동동로176-1),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-113,1,,서울특별시 양천구 목1동 405-208,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-114,1,,서울특별시 양천구 목1동 405-207(405-314맞은편),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-115,1,,서울특별시 양천구 목1동 405-168,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-117,1,,서울특별시 양천구 목1동 919-3 파출소 옥상,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-118,1,,서울특별시 양천구 목1동 405-201,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-119,1,,서울특별시 양천구 목1동 405-233청소년독서실,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-120,1,,서울특별시 양천구 목1동 405-233청소년독서실,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-121,1,,서울특별시 양천구 목1동 405-282앞,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-122,1,,서울특별시 양천구 목1동 405-233경노당,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-123,1,,서울특별시 양천구 목1동 405-280(오목로47),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-124,1,,서울특별시 양천구 목1동 405-276,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-125,1,,서울특별시 양천구 목1동 405-166,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-126,1,,서울특별시 양천구 목1동 406-49 진도APT앞길,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-127,1,,서울특별시 양천구 목1동 936진도APT앞길,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-128,1,,서울특별시 양천구 목1동 936진도APT앞길,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-129,1,,서울특별시 양천구 목1동 936진도APT앞길,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-130,1,,서울특별시 양천구 목1동 936진도APT앞길,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-131,1,,서울특별시 양천구 목1동 936진도APT앞길,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-132,1,,서울특별시 양천구 목1동 919-3 동사무소 옥상,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-133,1,,서울특별시 양천구 목1동 925-8 701녹지대,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-134,1,,서울특별시 양천구 목1동 925-8 701녹지대,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-135,1,,서울특별시 양천구 목1동 925-8 701녹지대,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-136,1,,서울특별시 양천구 목1동 925-8 701녹지대,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-137,1,,서울특별시 양천구 목1동 925-8 701녹지대,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-138,1,,서울특별시 양천구 목1동 925-8 701녹지대,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-139,2,,서울특별시 양천구 목1동 408-195(목동서로258-2),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-140,1,,서울특별시 양천구 목1동 408-174진도APT입구,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-141,1,,서울특별시 양천구 목1동 408-20진도APT103동옆,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-142,1,,서울특별시 양천구 목1동 408-56,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-143,2,,서울특별시 양천구 목1동 408-115,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-144,1,,서울특별시 양천구 목1동 408-42,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-145,1,,서울특별시 양천구 목1동 408-46,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-146,1,,서울특별시 양천구 목1동 408-44,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-147,1,,서울특별시 양천구 목1동 408-54,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-148,2,,서울특별시 양천구 목1동 408-67,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-149,1,,서울특별시 양천구 목1동 408-71(서정길15-1),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-151,1,,서울특별시 양천구 목1동 925-8 715녹지대,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-152,1,,서울특별시 양천구 목1동 925-8 715녹지대,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-153,1,,서울특별시 양천구 목1동 925-8 714녹지대,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-154,1,,서울특별시 양천구 목1동 925-8 714녹지대,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-155,1,,서울특별시 양천구 목1동 925-8 713녹지대,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-156,1,,서울특별시 양천구 목1동 925-8 713녹지대,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-157,1,,서울특별시 양천구 목1동 925-8 713녹지대,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-158,1,,서울특별시 양천구 목1동 925-8 712녹지대,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-159,1,,서울특별시 양천구 목1동 925-8 712녹지대,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-160,1,,서울특별시 양천구 목1동 925-8 701녹지대,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-161,1,,서울특별시 양천구 목1동 406-248(목동서로240-2),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-162,1,,서울특별시 양천구 목1동 406-142(목동서로242-1),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-163,1,,서울특별시 양천구 목1동 918-1 목동청소년수련관,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-165,1,,서울특별시 양천구 목1동 918 해와달의공원,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-166,1,,서울특별시 양천구 목1동 918 해와달의공원,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-167,1,,서울특별시 양천구 목1동 918 해와달의공원,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-168,1,,서울특별시 양천구 목1동 406-38 삼성하이츠 주변,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-169,1,,서울특별시 양천구 목1동 406-293 뒤(오목로80),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-170,1,,서울특별시 양천구 목1동 406-4(오목로84),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-171,1,,서울특별시 양천구 목1동 406-4(오목로84),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-172,1,,서울특별시 양천구 목1동 406-4(오목로84),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-173,1,,서울특별시 양천구 목1동 405-33(신목1길9),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-175,1,,서울특별시 양천구 목1동 405-142,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-176,1,,서울특별시 양천구 목1동 404-113,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-177,1,,서울특별시 양천구 목1동 404-122,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-179,1,,서울특별시 양천구 목1동 405-346(오목로 54길 6),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-180,1,,서울특별시 양천구 목1동 405-145(목동동로 14길 10),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-181,2,,서울특별시 양천구 목1동 932-4(목동동로 228),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-182,1,,서울특별시 양천구 목1동 406-72(목동동로 228-14),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-183,1,,서울특별시 양천구 목1동 406-65(목동동로 228-2),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-185,1,,서울특별시 양천구 목1동 408-124호,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-186,1,,서울특별시 양천구 목1동 961 목동하이페리온2 바람거리,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-187,1,,서울특별시 양천구 목1동 961 목동하이페리온2 바람거리,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-188,1,,서울특별시 양천구 목1동 961 목동하이페리온2 바람거리,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-189,1,,서울특별시 양천구 목1동 961 목동하이페리온2 바람거리,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-190,1,,서울특별시 양천구 목1동 961 목동하이페리온2 바람거리,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-191,1,,서울특별시 양천구 목1동 961 목동하이페리온2 바람거리,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-192,1,,서울특별시 양천구 목1동 961 목동하이페리온2 바람거리,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-193,1,,서울특별시 양천구 목1동 961 목동하이페리온2 바람거리,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-194,1,,서울특별시 양천구 목1동 961 목동하이페리온2 바람거리,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-195,1,,서울특별시 양천구 목1동 961 목동하이페리온2 바람거리,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-196,1,,서울특별시 양천구 목1동 961 목동하이페리온2 바람거리,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-197,1,,서울특별시 양천구 목1동404-112,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-198,1,,서울특별시 양천구 목1동405-30,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-202,1,,서울특별시 양천구 목1동933호 삼익아파트 신정2동분전함,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-203,1,,서울특별시 양천구 목1동933호 삼익아파트 신정2동분전함,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-204,1,,서울특별시 양천구 목1동933호 삼익아파트 신정2동분전함,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-205,1,,서울특별시 양천구 목1동 934(목동푸르지오 404-5 건너),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-206,1,,서울특별시 양천구 목1동 934  (목동푸르지오404-5건너),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-207,1,,서울특별시 양천구 목1동934(목동푸르지오 정문 오른쪽),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-208,1,,서울특별시 양천구 목1동 934 (목동푸르지오 정문 왼쪽),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-209,1,,서울특별시 양천구 목1동 934 (목동푸르지오 주차장입구),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-210,1,,서울특별시 양천구 목1동 934 (목동푸르지오 삼거리),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-211,1,,서울특별시 양천구 목1동 934 (목동푸르지오 ),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-212,1,,서울특별시 양천구 목1동 934 (목동푸르지오 뒤 계단입구),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
01-213,1,,서울특별시 양천구 목1동 934 (목동푸르지오 404-193건너),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-001,2,,서울특별시 양천구 목2동 520-6,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-002,1,,서울특별시 양천구 목2동 124-6(강마을길11),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-003,1,,서울특별시 양천구 목2동 124-12,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-004,1,,서울특별시 양천구 목2동 124-9,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-005,1,,서울특별시 양천구 목2동 124-15,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-006,1,,서울특별시 양천구 목2동 128-8,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-007,1,,서울특별시 양천구 목2동 128-7,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-008,1,,서울특별시 양천구 목2동 128-37(강마을길18),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-009,1,,서울특별시 양천구 목2동 128-35,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-010,1,,서울특별시 양천구 목2동 128-40(강마을길22),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-011,1,,서울특별시 양천구 목2동 231-165,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-012,1,,서울특별시 양천구 목2동 128-11(강마을길19-3),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-013,1,,서울특별시 양천구 목2동 128-15(강마을길19-6),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-014,1,,서울특별시 양천구 목2동 128-22,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-015,1,,서울특별시 양천구 목2동 128-18,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-016,1,,서울특별시 양천구 목2동 42-10,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-017,1,,서울특별시 양천구 목2동 131-10,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-018,1,,서울특별시 양천구 목2동 131-11,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-019,1,,서울특별시 양천구 목2동 135-6,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-020,1,,서울특별시 양천구 목2동 128-18,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-021,1,,서울특별시 양천구 목2동 523-43,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-022,1,,서울특별시 양천구 목2동502-5좌측,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-023,1,,서울특별시 양천구 목2동 131-22,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-024,1,,서울특별시 양천구 목2동 131-25,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-025,1,,서울특별시 양천구 목2동 131-26,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-026,1,,서울특별시 양천구 목2동 131-114,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-027,1,,서울특별시 양천구 목2동 128-24,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-028,1,,서울특별시 양천구 목2동 128-42,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-029,2,,서울특별시 양천구 목2동 128-42,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-030,1,,서울특별시 양천구 목2동 526-4 맞은편,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-031,1,,서울특별시 양천구 목2동 130-3,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-032,1,,서울특별시 양천구 목2동 128-46,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-033,1,,서울특별시 양천구 목2동 202-9,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-034,1,,서울특별시 양천구 목2동 128-14,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-035,1,,서울특별시 양천구 목2동 130-1약수터,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-036,1,,서울특별시 양천구 목2동 520-11앞,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-037,1,,서울특별시 양천구 목2동 520-7,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-038,1,,서울특별시 양천구 목2동 520-7(왕재산1길13-3),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-039,1,,서울특별시 양천구 목2동 520-3,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-040,1,,서울특별시 양천구 목2동 131-71(강마을길32),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-041,2,,서울특별시 양천구 목2동 131-65,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-042,1,,서울특별시 양천구 목2동 131-54(강마을길41),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-043,1,,서울특별시 양천구 목2동 131-62,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-044,1,,서울특별시 양천구 목2동 131-59,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-045,1,,서울특별시 양천구 목2동 131-103(강마을2길4),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-046,1,,서울특별시 양천구 목2동 131-103(강마을2길4),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-047,1,,서울특별시 양천구 목2동 131-103(38 맞은편),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-048,1,,서울특별시 양천구 목2동 131-103,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-049,1,,서울특별시 양천구 목2동 131-103,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-050,1,,서울특별시 양천구 목2동 131-46,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-051,1,,서울특별시 양천구 목2동 131-46,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-052,1,,서울특별시 양천구 목2동 131-47,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-054,1,,서울특별시 양천구 목2동 499-35,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-055,1,,서울특별시 양천구 목2동 505-8,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-056,1,,서울특별시 양천구 목2동 515-22,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-057,1,,서울특별시 양천구 목2동 520-17성문교회뒤,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-058,1,,서울특별시 양천구 목2동 950 목양의 교회 위,,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-059,1,,서울특별시 양천구 목2동 131-98(강마을2길12-1),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
02-060,1,,서울특별시 양천구 목2동 131-98(강마을2길12-1),,,,,02-2620-3625,서울특별시 양천구청,2019-05-24
