"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
1-1-20,1,서울특별시 중구 남대문로7길 11-10,서울특별시 중구 소공동 24,37.5587829,127.0014926,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-1-21,1,서울특별시 중구 남대문로7길 11-14,서울특별시 중구 소공동 26,37.5589644,127.0012242,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-1-23,1,서울특별시 중구 세종대로16길 1,서울특별시 중구 태평로2가 58-11,37.5589644,127.0012242,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-1-24,1,서울특별시 중구 남대문로1길 49,서울특별시 중구 태평로2가 68-3,37.5588596,127.0011849,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-1-25,1,서울특별시 중구 남대문로5길 47,서울특별시 중구 소공동 112-9,37.5588596,127.0011849,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-1-26,1,서울특별시 중구 남대문로5길 39,서울특별시 중구 소공동 112-9,37.5589517,127.001101,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-1-27,1,서울특별시 중구 남대문로5길 33,서울특별시 중구 북창동 93-32,37.5589451,127.0009562,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-1-28,1,서울특별시 중구 세종대로 80-1,서울특별시 중구 태평로2가 68-8,37.5587955,127.0009571,2016,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-1-29,1,서울특별시 중구 세종대로16길 23,서울특별시 중구 북창동11-6,37.5585600,127.0009206,2018,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-1-30,1,서울특별시 중구 세종대로14길 27-4,서울특별시 중구 북창동12-3,37.5585472,127.0012207,2018,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-2-7,1,서울특별시 중구 세종대로 66,서울특별시 중구 태평로2가 70-5,37.5585019,127.0010821,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-2-8,1,서울특별시 중구 세종대로 66-9,서울특별시 중구 북창동 20-6,37.5586937,127.0012822,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-2-9,1,서울특별시 중구 세종대로 72,서울특별시 중구 태평로2가 69-7,37.5584999,127.0013753,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-2-10,1,서울특별시 중구 남대문로1길 33,서울특별시 중구 북창동 19-4,37.5584516,127.001531,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-2-11,1,서울특별시 중구 세종대로14길 26-4,서울특별시 중구 북창동 82-2,37.5583442,127.0017226,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-2-13,1,서울특별시 중구 세종대로14길 26,서울특별시 중구 북창동 82,37.5585794,127.0017194,2007,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-2-14,1,서울특별시 중구 세종대로14길 22-4,서울특별시 중구 북창동 66,37.5582386,127.0021247,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-15,1,서울특별시 중구 세종대로14길 22-5,서울특별시 중구 북창동 79,37.5586027,127.0021311,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-17,1,서울특별시 중구 남대문로1길 30-5,서울특별시 중구 북창동 72,37.5587408,127.0022719,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-19,1,서울특별시 중구 남대문로1길 26-10,서울특별시 중구 북창동 94-13,37.5587298,127.0028821,2007,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-2-20,1,서울특별시 중구 남대문로1길 26-19,서울특별시 중구 북창동 94-38,37.5587298,127.0028821,2009,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-21,1,서울특별시 중구 남대문로1길 26-30,서울특별시 중구 북창동 94-27,37.5587298,127.0028821,2018,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-22,1,서울특별시 중구 남대문로1길 26-38,서울특별시 중구 북창동 94-35,37.5535503,127.0030609,2018,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-23,1,서울특별시 중구 남대문로1길 26-34,서울특별시 중구 북창동 94-31,37.5535503,127.0030609,2018,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-24,1,서울특별시 중구 남대문로 25-22,서울특별시 중구 북창동 94-39,37.5535503,127.0030609,2018,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-25,1,서울특별시 중구 남대문로 25-22,서울특별시 중구 북창동 94-24,37.5535503,127.0030609,2018,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-26,1,서울특별시 중구 남대문로 25-14,서울특별시 중구 북창동 107,37.55400854,127.0017157,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-2-27,1,서울특별시 중구 남대문로 25-15,서울특별시 중구 북창동 94-18,37.55445545,126.999751,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-29,1,서울특별시 중구 세종대로12길 30,서울특별시 중구 북창동 111-1,37.5584516,127.001531,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-30,1,서울특별시 중구 세종대로12길 30,서울특별시 중구 북창동 111-1,37.5581465,127.0065932,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-31,1,서울특별시 중구 남대문로 25-7,서울특별시 중구 북창동 108,37.5599201,127.001293,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-32,1,서울특별시 중구 남대문로 25-7,서울특별시 중구 북창동 108,37.5599201,127.001293,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-33,1,서울특별시 중구 남대문로 25-8,서울특별시 중구 북창동 129-1,37.5599201,127.001293,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-2-34,1,서울특별시 중구 남대문로 25,서울특별시 중구 남대문로3가 92-1,37.5593578,127.0017068,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-35,1,서울특별시 중구 남대문로5길 3,서울특별시 중구 북창동 93-83,37.5593578,127.0017068,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-37,1,서울특별시 중구 남대문로5길 17-5,서울특별시 중구 북창동 93-43,37.5596729,127.0009341,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-38,1,서울특별시 중구 남대문로5길 29,서울특별시 중구 북창동 93-33,37.5593578,127.0017068,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-2-39,1,서울특별시 중구 세종대로14길 38,서울특별시 중구 북창동 93-45,37.5596569,127.0005325,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-40,1,서울특별시 중구 남대문로 39,서울특별시 중구 북창동 93-1,37.5591034,127.000189,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-2-41,1,서울특별시 중구 남대문로 39,서울특별시 중구 북창동 93-1,37.5588481,127.000361,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-2-42,1,서울특별시 중구 남대문로 39,서울특별시 중구 북창동 93-1,37.5591599,127.0005753,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-2-43,1,서울특별시 중구 남대문로 39,서울특별시 중구 북창동 93-1,37.5590944,127.0008184,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-2-44,1,서울특별시 중구 남대문로 39,서울특별시 중구 북창동 93-1,37.5588011,127.0007714,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-2-45,1,서울특별시 중구 남대문로 39,서울특별시 중구 북창동 93-1,37.5593533,127.0012824,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-2-46,1,서울특별시 중구 남대문로 39,서울특별시 중구 북창동 93-1,37.5593771,127.0015469,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-2-47,1,서울특별시 중구 남대문로 25-9,서울특별시 중구 북창동 109-2,37.5589466,127.0015708,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-49,1,서울특별시 중구 남대문로5길 27,서울특별시 중구 북창동 93-62,37.5592234,127.0019044,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-50,1,서울특별시 중구 세종대로 64,서울특별시 중구 북창동 21,37.5589766,127.0021273,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-51,1,서울특별시 중구 남대문로 25-17,서울특별시 중구 북창동 94-20,37.5586888,127.0021945,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-52,1,서울특별시 중구 세종대로 74-1,서울특별시 중구 태평로2가 69-20,37.5589766,127.0021273,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-53,1,서울특별시 중구 남대문로1길 26-3,서울특별시 중구 북창동 71-4,37.5593587,127.0011759,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-55,1,서울특별시 중구 남대문로 25-9,서울특별시 중구 북창동 108-6,37.5595526,127.0017257,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-56,1,서울특별시 중구 남대문로1길 26-7,서울특별시 중구 북창동 94-10,37.5590821,127.0016029,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-2-58,1,서울특별시 중구 남대문로1길 31-5,서울특별시 중구 북창동 20-5,37.5619668,127.001346,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-59,1,서울특별시 중구 남대문로1길 31-5,서울특별시 중구 북창동 20-5,37.5619668,127.001346,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-60,1,서울특별시 중구 남대문로1길 16,서울특별시 중구 북창동 118,37.5619668,127.001346,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-2-62,1,서울특별시 중구 남대문로1길 26-34,서울특별시 중구 북창동 94-31,37.5619668,127.001346,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-63,1,서울특별시 중구 남대문로 25-6,서울특별시 중구 북창동 129-10,37.5619668,127.001346,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-64,1,서울특별시 중구 남대문로1길 24,서울특별시 중구 북창동 99-1,37.5619668,127.001346,2017,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-2-65,1,서울특별시 중구 남대문로1길 24,서울특별시 중구 북창동 99-1,37.5613639,127.0015476,2017,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-3-1,1,서울특별시 중구 서소문로 136,서울특별시 중구 태평로2가 333,37.5611447,127.0017305,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-3-2,1,서울특별시 중구 서소문로 136,서울특별시 중구 태평로2가 330,37.56122732,127.0019784,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-3-3,1,서울특별시 중구 서소문로 134-5,서울특별시 중구 태평로2가 330-2,37.5608647,127.0020681,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-3-4,1,서울특별시 중구 서소문로 134-7,서울특별시 중구 태평로2가 318-1,37.5607108,127.0016729,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-3-5,1,서울특별시 중구 세종대로 69-14,서울특별시 중구 서소문동 111-2도,37.5601607,127.0018262,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-3-6,1,서울특별시 중구 서소문로12길 13,서울특별시 중구 서소문동 119,37.5607365,127.001505,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-3-7,1,서울특별시 중구 서소문로12길 13,서울특별시 중구 서소문동 75-2,37.5609597,127.0014772,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-3-8,1,서울특별시 중구 서소문로12길 13,서울특별시 중구 서소문동 75-2,37.5603677,127.0012643,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-9,1,서울특별시 중구 서소문로12길 13,서울특별시 중구 서소문동 75-2,37.5601725,127.0011934,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-3-10,1,서울특별시 중구 세종대로11길 26,서울특별시 중구 서소문동 120-35,37.5603935,127.001444,2006,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-11,1,서울특별시 중구 서소문로 116,서울특별시 중구 서소문동 75-95,37.5608647,127.0020681,2006,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-13,1,서울특별시 중구 세종대로9길 68-9,서울특별시 중구 서소문동 64-4,37.5619668,127.001346,2018,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-14,1,서울특별시 중구 세종대로9길 68-1,서울특별시 중구 서소문동 59,37.5648788,126.9953769,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-3-15,1,서울특별시 중구 서소문로 110,서울특별시 중구 서소문동 60-1,37.5645123,126.9954056,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-16,1,서울특별시 중구 서소문로 106,서울특별시 중구 서소문동 58-7,37.5656231,126.9961231,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-19,1,서울특별시 중구 서소문로 100,서울특별시 중구 서소문동 58-9,37.5653267,126.9972964,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-20,1,서울특별시 중구 서소문로 100,서울특별시 중구 서소문동 58-9,37.5652603,126.9963691,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-21,1,서울특별시 중구 서소문로 100,서울특별시 중구 서소문동 58-25,37.565372,126.9961559,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-22,1,서울특별시 중구 세종대로9길 60,서울특별시 중구 서소문동 120-20,37.5653267,126.9972964,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-23,1,서울특별시 중구 세종대로9길 60,서울특별시 중구 서소문동 120-20,37.5649691,126.9960323,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-24,1,서울특별시 중구 세종대로9길 60,서울특별시 중구 서소문동 120-20,37.5624735,127.0057513,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-26,1,서울특별시 중구 세종대로11길 39,서울특별시 중구 서소문동 120-16,37.5624144,127.0059038,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-3-28,1,서울특별시 중구 세종대로11길 35,서울특별시 중구 서소문동 120-15,37.5622609,127.0062963,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-29,1,서울특별시 중구 세종대로11길 27,서울특별시 중구 서소문동 120-11,37.5623507,127.0061582,2017,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-3-30,1,서울특별시 중구 세종대로11길 27,서울특별시 중구 서소문동 120-11,37.5621846,127.0061129,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-31,1,서울특별시 중구 세종대로11길 26,서울특별시 중구 서소문동 120-35,37.5624948,127.0061495,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-3-32,1,서울특별시 중구 세종대로11길 35,서울특별시 중구 서소문동 122차,37.563105,127.0060644,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-33,1,서울특별시 중구 세종대로9길 42,서울특별시 중구 서소문동 120-39,37.5629122,127.0060681,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-3-34,1,서울특별시 중구 세종대로9길 42,서울특별시 중구 서소문동 120-39,37.5629122,127.0060681,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-3-35,1,서울특별시 중구 서소문로11길 14,서울특별시 중구 서소문동 47-7,37.5626087,127.0058741,2010,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-3-36,1,서울특별시 중구 서소문로11길 8,서울특별시 중구 서소문동 53-1,37.5629615,127.0054992,2006,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-37,1,서울특별시 중구 서소문로 109,서울특별시 중구 서소문동 53-6,37.5629615,127.0054992,2018,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-3-38,1,서울특별시 중구 서소문로 133,서울특별시 중구 서소문동 23,37.5630732,127.0059279,2007,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-3-39,1,서울특별시 중구 서소문로 141,서울특별시 중구 서소문동 363,37.5632103,127.0056182,2017,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-3-40,1,서울특별시 중구 세종대로 89,서울특별시 중구 태평로2가 363,37.5629615,127.0054992,2018,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-3-42,1,서울특별시 중구 서소문로 109-7,서울특별시 중구 서소문동 52-2,37.5633753,127.0054202,2010,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-3-43,1,서울특별시 중구 서소문로 109-3,서울특별시 중구 서소문동 53-4,37.563084,127.0050731,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-3-44,1,서울특별시 중구 세종대로9길 42,서울특별시 중구 서소문동 120-23,37.5632384,127.0049953,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-3-45,1,서울특별시 중구 세종대로11길 33-3,서울특별시 중구 서소문동 120-29,37.5633273,127.0048616,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-3-46,1,서울특별시 중구 서소문로 103,서울특별시 중구 서소문동 55-4,37.5634241,127.0050064,2016,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-3-47,1,서울특별시 중구 서소문로 103,서울특별시 중구 서소문동 55-4,37.5635432,127.0051406,2016,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-5-1,1,서울특별시 중구 정동길 22,서울특별시 중구 정동 27-3학,37.5634741,127.0054868,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-5-2,1,서울특별시 중구 정동길 22,서울특별시 중구 정동 27-3학,37.5634014,127.0055285,2014,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-5-3,1,서울특별시 중구 정동길 12-15,서울특별시 중구 정동 28-2,37.5634014,127.0055285,2011,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-5-4,1,서울특별시 중구 정동길 22,서울특별시 중구 정동 27-3학,37.5636828,127.0064065,2007,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-5-5,1,서울특별시 중구 정동길 22,서울특별시 중구 정동 27-3학,37.5624948,127.0061495,2007,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-5-6,1,서울특별시 중구 정동길 22,서울특별시 중구 정동 27-3학,37.562656,127.0052758,2010,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-5-7,1,서울특별시 중구 정동길 22,서울특별시 중구 정동 27-3학,37.5624952,127.005656,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-5-8,1,서울특별시 중구 정동길 22,서울특별시 중구 정동 27-3학,37.5625638,127.0049193,2012,건축물,3396-6153,서울특별시 중구청,2019-03-05
1-5-9,1,서울특별시 중구 정동길 22,서울특별시 중구 정동 27-3학,37.563225,127.0059745,2007,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-5-10,1,서울특별시 중구 통일로4길 30,서울특별시 중구 순화동 1-1학,37.5648198,127.0081119,2017,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-5-11,1,서울특별시 중구 통일로4길 30,서울특별시 중구 순화동 1-1학,37.5648198,127.0081119,2018,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-5-12,1,서울특별시 중구 통일로4길 30,서울특별시 중구 순화동 1-1학,37.5644845,127.0083145,2006,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-5-13,1,서울특별시 중구 통일로4길 30,서울특별시 중구 순화동 1-1학,37.5647735,127.0082857,2006,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-5-14,1,서울특별시 중구 서소문로 89-10,서울특별시 중구 정동 34-20,37.565074,127.0086632,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-5-15,1,서울특별시 중구 서소문로11길 19,서울특별시 중구 정동 34-5,37.5651828,127.0088553,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-5-16,1,서울특별시 중구 서소문로11길 19,서울특별시 중구 정동 34-5,37.5649909,127.0088545,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-5-17,1,서울특별시 중구 서소문로11길 19,서울특별시 중구 정동 34-5,37.564681,127.008965,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-5-18,1,서울특별시 중구 서소문로11길 43,서울특별시 중구 순화동 1-144도,37.5647968,127.009243,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-5-19,1,서울특별시 중구 서소문로11길 43,서울특별시 중구 순화동 34-23도,37.5649642,127.0093212,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-5-20,1,서울특별시 중구 정동길 41-5,서울특별시 중구 정동 11-6,37.5650895,127.0092176,2018,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-5-21,1,서울특별시 중구 덕수궁길 116,서울특별시 중구 정동 1-36,37.5651474,127.0092497,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-5-22,1,서울특별시 중구 덕수궁길 140,서울특별시 중구 정동 1-76,37.5648159,127.0093696,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-5-23,1,서울특별시 중구 덕수궁길 140,서울특별시 중구 정동 1-76,37.5647199,127.0096244,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-5-24,1,서울특별시 중구 정동길 41-5,서울특별시 중구 정동 11-6,37.5648985,127.0099774,2012,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-5-25,1,서울특별시 중구 서소문로 89-10,서울특별시 중구 정동 34-17,37.5650673,127.0100171,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-6-3,1,서울특별시 중구 서소문로 81,서울특별시 중구 순화동 6-17,37.5650361,127.0087633,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-6-4,1,서울특별시 중구 서소문로 89,서울특별시 중구 순화동 5-2,37.5653347,127.008808,2018,한전주,3396-6153,서울특별시 중구청,2019-03-05
1-6-5,1,서울특별시 중구 서소문로 89,서울특별시 중구 순화동 5-2,37.5638425,127.0072918,2006,전용주,3396-6153,서울특별시 중구청,2019-03-05
1-6-6,1,서울특별시 중구 서소문로 89,서울특별시 중구 순화동 5-2,37.5639754,127.0074496,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
2-1-1,1,서울특별시 중구 남대문시장길 14,서울특별시 중구 34-73,37.5640395,127.0083238,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-2,1,서울특별시 중구 남대문시장길 20-1,서울특별시 중구 34-28,37.5638954,127.0080144,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-3,1,서울특별시 중구 남대문시장2길 13,서울특별시 중구 34-114,37.5635562,127.0077495,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-4,1,서울특별시 중구 남대문시장2가길 7,서울특별시 중구 34-15,37.5636025,127.0078972,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-5,1,서울특별시 중구 남대문시장4길 14-1,서울특별시 중구 34-128,37.563723,127.008303,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-6,1,서울특별시 중구 남대문시장2가길 8,서울특별시 중구 50-32,37.5633732,127.0088148,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-7,1,서울특별시 중구 소월로 3,서울특별시 중구 18629,37.5633274,127.0090486,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
2-1-8,1,서울특별시 중구 남대문시장4길 28-12,서울특별시 중구 50-59,37.5631597,127.0092421,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-9,1,서울특별시 중구 남대문시장4길 28-12,서울특별시 중구 50-59,37.5631597,127.0092421,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-10,1,서울특별시 중구 남대문시장2가길 6-17,서울특별시 중구 50-26,37.5631081,127.0095438,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-12,1,서울특별시 중구 남대문시장4길 28-4,서울특별시 중구 50-42,37.5631668,127.0096653,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-13,1,서울특별시 중구 남대문시장4길 29,서울특별시 중구 남창동 64-18,37.5631884,127.009553,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
2-1-14,1,서울특별시 중구 퇴계로 37,서울특별시 중구 281-17,37.563492,127.0078364,2015,전용주,3396-6153,서울특별시 중구청,2019-03-05
2-1-15,1,서울특별시 중구 남대문시장4길 28-9,서울특별시 중구 19025,37.563146,127.0079383,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-18,1,서울특별시 중구 남대문시장4길 28-9,서울특별시 중구 19025,37.5633843,127.008097,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-23,1,서울특별시 중구 남대문시장길 31-18,서울특별시 중구 43615,37.5633281,127.0082664,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-24,1,서울특별시 중구 남대문시장길 37,서울특별시 중구 43768,37.5628879,127.0076803,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-25,1,서울특별시 중구 남대문시장길 37,서울특별시 중구 43768,37.562944,127.0082455,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-26,1,서울특별시 중구 남대문시장길 37-3,서울특별시 중구 30-18,37.5629922,127.0083954,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-27,1,서울특별시 중구 남대문시장길 45-10,서울특별시 중구 43525,37.5630421,127.0090829,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-28,1,서울특별시 중구 남대문시장길 45-4,서울특별시 중구 43558,37.5633968,127.0075467,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-29,1,서울특별시 중구 남대문시장길 45-4,서울특별시 중구 43558,37.5634905,127.007335,2015,건축물,3396-6153,서울특별시 중구청,2019-03-05
2-1-32,1,서울특별시 중구 남대문시장길 37,서울특별시 중구 43768,37.5632286,127.0091868,2015,한전주,3396-6153,서울특별시 중구청,2019-03-05
